"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Essex County, NJ"	"34013"	"2004"	"2004"	17	2951	5.8 (Unreliable)	3.4	9.2
	"Essex County, NJ"	"34013"	"2005"	"2005"	12	2845	4.2 (Unreliable)	2.2	7.4
	"Essex County, NJ"	"34013"	"2007"	"2007"	21	3021	7.0	4.3	10.6
	"Essex County, NJ"	"34013"	"2008"	"2008"	22	3001	7.3	4.6	11.1
	"Essex County, NJ"	"34013"	"2009"	"2009"	13	2952	4.4 (Unreliable)	2.3	7.5
	"Essex County, NJ"	"34013"	"2010"	"2010"	11	2820	3.9 (Unreliable)	1.9	7.0
	"Essex County, NJ"	"34013"	"2011"	"2011"	12	3275	3.7 (Unreliable)	1.9	6.4
	"Essex County, NJ"	"34013"	"2013"	"2013"	13	3494	3.7 (Unreliable)	2.0	6.4
	"Essex County, NJ"	"34013"	"2014"	"2014"	15	3457	4.3 (Unreliable)	2.4	7.2
	"Essex County, NJ"	"34013"	"2015"	"2015"	12	3411	3.5 (Unreliable)	1.8	6.1
	"Hudson County, NJ"	"34017"	"1999"	"1999"	19	3890	4.9 (Unreliable)	2.9	7.6
	"Hudson County, NJ"	"34017"	"2000"	"2000"	22	3892	5.7	3.5	8.6
	"Hudson County, NJ"	"34017"	"2001"	"2001"	17	3837	4.4 (Unreliable)	2.6	7.1
	"Hudson County, NJ"	"34017"	"2002"	"2002"	27	3876	7.0	4.6	10.1
	"Hudson County, NJ"	"34017"	"2003"	"2003"	30	4242	7.1	4.8	10.1
	"Hudson County, NJ"	"34017"	"2004"	"2004"	21	4474	4.7	2.9	7.2
	"Hudson County, NJ"	"34017"	"2005"	"2005"	16	4099	3.9 (Unreliable)	2.2	6.3
	"Hudson County, NJ"	"34017"	"2006"	"2006"	18	3991	4.5 (Unreliable)	2.7	7.1
	"Hudson County, NJ"	"34017"	"2007"	"2007"	16	4092	3.9 (Unreliable)	2.2	6.3
	"Hudson County, NJ"	"34017"	"2008"	"2008"	18	4012	4.5 (Unreliable)	2.7	7.1
	"Hudson County, NJ"	"34017"	"2009"	"2009"	15	4072	3.7 (Unreliable)	2.1	6.1
	"Hudson County, NJ"	"34017"	"2010"	"2010"	16	4259	3.8 (Unreliable)	2.1	6.1
	"Hudson County, NJ"	"34017"	"2011"	"2011"	15	4664	3.2 (Unreliable)	1.8	5.3
	"Hudson County, NJ"	"34017"	"2012"	"2012"	12	4312	2.8 (Unreliable)	1.4	4.9
	"Hudson County, NJ"	"34017"	"2013"	"2013"	13	3922	3.3 (Unreliable)	1.8	5.7
	"Hudson County, NJ"	"34017"	"2014"	"2014"	12	4288	2.8 (Unreliable)	1.4	4.9
	"Hudson County, NJ"	"34017"	"2015"	"2015"	10	4596	2.2 (Unreliable)	1.0	4.0
	"Mercer County, NJ"	"34021"	"2014"	"2014"	10	1298	7.7 (Unreliable)	3.7	14.2
	"Mercer County, NJ"	"34021"	"2015"	"2015"	11	1299	8.5 (Unreliable)	4.2	15.2
	"Middlesex County, NJ"	"34023"	"1999"	"1999"	10	2015	5.0 (Unreliable)	2.4	9.1
	"Middlesex County, NJ"	"34023"	"2000"	"2000"	18	2053	8.8 (Unreliable)	5.2	13.9
	"Middlesex County, NJ"	"34023"	"2001"	"2001"	13	2349	5.5 (Unreliable)	2.9	9.5
	"Middlesex County, NJ"	"34023"	"2002"	"2002"	20	2503	8.0	4.9	12.3
	"Middlesex County, NJ"	"34023"	"2003"	"2003"	11	2631	4.2 (Unreliable)	2.1	7.5
	"Middlesex County, NJ"	"34023"	"2004"	"2004"	14	2649	5.3 (Unreliable)	2.9	8.9
	"Middlesex County, NJ"	"34023"	"2005"	"2005"	14	2529	5.5 (Unreliable)	3.0	9.3
	"Middlesex County, NJ"	"34023"	"2006"	"2006"	22	2505	8.8	5.5	13.3
	"Middlesex County, NJ"	"34023"	"2007"	"2007"	14	2685	5.2 (Unreliable)	2.9	8.7
	"Middlesex County, NJ"	"34023"	"2008"	"2008"	12	2649	4.5 (Unreliable)	2.3	7.9
	"Middlesex County, NJ"	"34023"	"2011"	"2011"	13	3053	4.3 (Unreliable)	2.3	7.3
	"Middlesex County, NJ"	"34023"	"2013"	"2013"	11	3179	3.5 (Unreliable)	1.7	6.2
	"Middlesex County, NJ"	"34023"	"2014"	"2014"	12	3107	3.9 (Unreliable)	2.0	6.7
	"Middlesex County, NJ"	"34023"	"2015"	"2015"	17	3272	5.2 (Unreliable)	3.0	8.3
	"Ocean County, NJ"	"34029"	"2004"	"2004"	10	876	11.4 (Unreliable)	5.5	21.0
	"Ocean County, NJ"	"34029"	"2009"	"2009"	13	1049	12.4 (Unreliable)	6.6	21.2
	"Passaic County, NJ"	"34031"	"1999"	"1999"	10	2976	3.4 (Unreliable)	1.6	6.2
	"Passaic County, NJ"	"34031"	"2000"	"2000"	20	2983	6.7	4.1	10.4
	"Passaic County, NJ"	"34031"	"2001"	"2001"	22	3471	6.3	4.0	9.6
	"Passaic County, NJ"	"34031"	"2002"	"2002"	24	3347	7.2	4.6	10.7
	"Passaic County, NJ"	"34031"	"2003"	"2003"	22	3491	6.3	3.9	9.5
	"Passaic County, NJ"	"34031"	"2004"	"2004"	17	3548	4.8 (Unreliable)	2.8	7.7
	"Passaic County, NJ"	"34031"	"2005"	"2005"	10	3423	2.9 (Unreliable)	1.4	5.4
	"Passaic County, NJ"	"34031"	"2006"	"2006"	21	3469	6.1	3.7	9.3
	"Passaic County, NJ"	"34031"	"2007"	"2007"	12	3555	3.4 (Unreliable)	1.7	5.9
	"Passaic County, NJ"	"34031"	"2008"	"2008"	13	3529	3.7 (Unreliable)	2.0	6.3
	"Passaic County, NJ"	"34031"	"2009"	"2009"	10	3407	2.9 (Unreliable)	1.4	5.4
	"Passaic County, NJ"	"34031"	"2010"	"2010"	13	3342	3.9 (Unreliable)	2.1	6.7
	"Passaic County, NJ"	"34031"	"2012"	"2012"	11	3780	2.9 (Unreliable)	1.5	5.2
	"Passaic County, NJ"	"34031"	"2013"	"2013"	13	3821	3.4 (Unreliable)	1.8	5.8
	"Passaic County, NJ"	"34031"	"2014"	"2014"	20	3938	5.1	3.1	7.8
	"Union County, NJ"	"34039"	"1999"	"1999"	12	1860	6.5 (Unreliable)	3.3	11.3
	"Union County, NJ"	"34039"	"2000"	"2000"	10	1891	5.3 (Unreliable)	2.5	9.7
	"Union County, NJ"	"34039"	"2001"	"2001"	12	2317	5.2 (Unreliable)	2.7	9.0
	"Union County, NJ"	"34039"	"2003"	"2003"	14	2558	5.5 (Unreliable)	3.0	9.2
	"Union County, NJ"	"34039"	"2004"	"2004"	10	2605	3.8 (Unreliable)	1.8	7.1
	"Union County, NJ"	"34039"	"2006"	"2006"	11	2605	4.2 (Unreliable)	2.1	7.6
	"Union County, NJ"	"34039"	"2007"	"2007"	12	2750	4.4 (Unreliable)	2.3	7.6
	"Union County, NJ"	"34039"	"2008"	"2008"	17	2706	6.3 (Unreliable)	3.7	10.1
	"Union County, NJ"	"34039"	"2009"	"2009"	13	2733	4.8 (Unreliable)	2.5	8.1
	"Union County, NJ"	"34039"	"2010"	"2010"	10	2616	3.8 (Unreliable)	1.8	7.0
	"Union County, NJ"	"34039"	"2011"	"2011"	11	2966	3.7 (Unreliable)	1.9	6.6
	"Union County, NJ"	"34039"	"2012"	"2012"	15	2923	5.1 (Unreliable)	2.9	8.5
	"Union County, NJ"	"34039"	"2013"	"2013"	11	2980	3.7 (Unreliable)	1.8	6.6
	"Union County, NJ"	"34039"	"2014"	"2014"	11	3131	3.5 (Unreliable)	1.8	6.3
	"Union County, NJ"	"34039"	"2015"	"2015"	18	3079	5.8 (Unreliable)	3.5	9.2
	"Bernalillo County, NM"	"35001"	"1999"	"1999"	39	4646	8.4	6.0	11.5
	"Bernalillo County, NM"	"35001"	"2000"	"2000"	31	4662	6.6	4.5	9.4
	"Bernalillo County, NM"	"35001"	"2001"	"2001"	37	4531	8.2	5.7	11.3
	"Bernalillo County, NM"	"35001"	"2002"	"2002"	38	4702	8.1	5.7	11.1
	"Bernalillo County, NM"	"35001"	"2003"	"2003"	27	4994	5.4	3.6	7.9
	"Bernalillo County, NM"	"35001"	"2004"	"2004"	31	5000	6.2	4.2	8.8
	"Bernalillo County, NM"	"35001"	"2005"	"2005"	33	5335	6.2	4.3	8.7
	"Bernalillo County, NM"	"35001"	"2006"	"2006"	29	5355	5.4	3.6	7.8
	"Bernalillo County, NM"	"35001"	"2007"	"2007"	36	5787	6.2	4.4	8.6
	"Bernalillo County, NM"	"35001"	"2008"	"2008"	38	5677	6.7	4.7	9.2
	"Bernalillo County, NM"	"35001"	"2009"	"2009"	28	5683	4.9	3.3	7.1
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	23	5481	4.2	2.7	6.3
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	30	5371	5.6	3.8	8.0
	"Bernalillo County, NM"	"35001"	"2012"	"2012"	33	5215	6.3	4.4	8.9
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	30	5237	5.7	3.9	8.2
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	30	4989	6.0	4.1	8.6
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	21	4979	4.2	2.6	6.4
	"Dona Ana County, NM"	"35013"	"1999"	"1999"	13	2188	5.9 (Unreliable)	3.2	10.2
	"Dona Ana County, NM"	"35013"	"2000"	"2000"	11	2159	5.1 (Unreliable)	2.5	9.1
	"Dona Ana County, NM"	"35013"	"2001"	"2001"	16	2283	7.0 (Unreliable)	4.0	11.4
	"Dona Ana County, NM"	"35013"	"2002"	"2002"	12	2288	5.2 (Unreliable)	2.7	9.2
	"Dona Ana County, NM"	"35013"	"2003"	"2003"	15	2469	6.1 (Unreliable)	3.4	10.0
	"Dona Ana County, NM"	"35013"	"2004"	"2004"	12	2377	5.0 (Unreliable)	2.6	8.8
	"Dona Ana County, NM"	"35013"	"2005"	"2005"	12	2563	4.7 (Unreliable)	2.4	8.2
	"Dona Ana County, NM"	"35013"	"2006"	"2006"	17	2576	6.6 (Unreliable)	3.8	10.6
	"Dona Ana County, NM"	"35013"	"2008"	"2008"	13	2399	5.4 (Unreliable)	2.9	9.3
	"Dona Ana County, NM"	"35013"	"2009"	"2009"	19	2452	7.7 (Unreliable)	4.7	12.1
	"Dona Ana County, NM"	"35013"	"2010"	"2010"	13	2494	5.2 (Unreliable)	2.8	8.9
	"Dona Ana County, NM"	"35013"	"2012"	"2012"	12	2443	4.9 (Unreliable)	2.5	8.6
	"Dona Ana County, NM"	"35013"	"2013"	"2013"	13	2398	5.4 (Unreliable)	2.9	9.3
	"Dona Ana County, NM"	"35013"	"2015"	"2015"	12	2345	5.1 (Unreliable)	2.6	8.9
	"Santa Fe County, NM"	"35049"	"2000"	"2000"	10	1145	8.7 (Unreliable)	4.2	16.1
	"Santa Fe County, NM"	"35049"	"2007"	"2007"	10	1135	8.8 (Unreliable)	4.2	16.2
	"Bronx County, NY"	"36005"	"1999"	"1999"	35	12158	2.9	2.0	4.0
	"Bronx County, NY"	"36005"	"2000"	"2000"	49	12048	4.1	3.0	5.4
	"Bronx County, NY"	"36005"	"2001"	"2001"	49	13046	3.8	2.8	5.0
	"Bronx County, NY"	"36005"	"2002"	"2002"	43	12892	3.3	2.4	4.5
	"Bronx County, NY"	"36005"	"2003"	"2003"	66	12339	5.3	4.1	6.8
	"Bronx County, NY"	"36005"	"2004"	"2004"	57	12420	4.6	3.5	5.9
	"Bronx County, NY"	"36005"	"2005"	"2005"	57	12542	4.5	3.4	5.9
	"Bronx County, NY"	"36005"	"2006"	"2006"	69	12778	5.4	4.2	6.8
	"Bronx County, NY"	"36005"	"2007"	"2007"	58	13363	4.3	3.3	5.6
	"Bronx County, NY"	"36005"	"2008"	"2008"	65	13553	4.8	3.7	6.1
	"Bronx County, NY"	"36005"	"2009"	"2009"	62	13227	4.7	3.6	6.0
	"Bronx County, NY"	"36005"	"2010"	"2010"	63	12714	5.0	3.8	6.3
	"Bronx County, NY"	"36005"	"2011"	"2011"	55	13465	4.1	3.1	5.3
	"Bronx County, NY"	"36005"	"2012"	"2012"	64	13393	4.8	3.7	6.1
	"Bronx County, NY"	"36005"	"2013"	"2013"	49	13031	3.8	2.8	5.0
	"Bronx County, NY"	"36005"	"2014"	"2014"	37	13271	2.8	2.0	3.8
	"Bronx County, NY"	"36005"	"2015"	"2015"	44	13443	3.3	2.4	4.4
	"Erie County, NY"	"36029"	"2011"	"2011"	15	862	17.4 (Unreliable)	9.7	28.7
	"Kings County, NY"	"36047"	"1999"	"1999"	39	9081	4.3	3.1	5.9
	"Kings County, NY"	"36047"	"2000"	"2000"	36	8868	4.1	2.8	5.6
	"Kings County, NY"	"36047"	"2001"	"2001"	36	9798	3.7	2.6	5.1
	"Kings County, NY"	"36047"	"2002"	"2002"	48	9563	5.0	3.7	6.7
	"Kings County, NY"	"36047"	"2003"	"2003"	42	8979	4.7	3.4	6.3
	"Kings County, NY"	"36047"	"2004"	"2004"	37	8967	4.1	2.9	5.7
	"Kings County, NY"	"36047"	"2005"	"2005"	34	8810	3.9	2.7	5.4
	"Kings County, NY"	"36047"	"2006"	"2006"	40	8667	4.6	3.3	6.3
	"Kings County, NY"	"36047"	"2007"	"2007"	37	8903	4.2	2.9	5.7
	"Kings County, NY"	"36047"	"2008"	"2008"	41	8905	4.6	3.3	6.2
	"Kings County, NY"	"36047"	"2009"	"2009"	45	8785	5.1	3.7	6.9
	"Kings County, NY"	"36047"	"2010"	"2010"	31	8457	3.7	2.5	5.2
	"Kings County, NY"	"36047"	"2011"	"2011"	23	9859	2.3	1.5	3.5
	"Kings County, NY"	"36047"	"2012"	"2012"	34	9413	3.6	2.5	5.0
	"Kings County, NY"	"36047"	"2013"	"2013"	23	9087	2.5	1.6	3.8
	"Kings County, NY"	"36047"	"2014"	"2014"	35	8984	3.9	2.7	5.4
	"Kings County, NY"	"36047"	"2015"	"2015"	18	8930	2.0 (Unreliable)	1.2	3.2
	"Monroe County, NY"	"36055"	"1999"	"1999"	10	948	10.5 (Unreliable)	5.1	19.4
	"Monroe County, NY"	"36055"	"2004"	"2004"	11	927	11.9 (Unreliable)	5.9	21.2
	"Monroe County, NY"	"36055"	"2006"	"2006"	12	985	12.2 (Unreliable)	6.3	21.3
	"Monroe County, NY"	"36055"	"2009"	"2009"	12	1223	9.8 (Unreliable)	5.1	17.1
	"Monroe County, NY"	"36055"	"2010"	"2010"	13	1222	10.6 (Unreliable)	5.7	18.2
	"Monroe County, NY"	"36055"	"2015"	"2015"	11	1158	9.5 (Unreliable)	4.7	17.0
	"Nassau County, NY"	"36059"	"1999"	"1999"	17	2409	7.1 (Unreliable)	4.1	11.3
	"Nassau County, NY"	"36059"	"2000"	"2000"	16	2482	6.4 (Unreliable)	3.7	10.5
	"Nassau County, NY"	"36059"	"2001"	"2001"	15	2786	5.4 (Unreliable)	3.0	8.9
	"Nassau County, NY"	"36059"	"2002"	"2002"	18	2725	6.6 (Unreliable)	3.9	10.4
	"Nassau County, NY"	"36059"	"2003"	"2003"	14	2806	5.0 (Unreliable)	2.7	8.4
	"Nassau County, NY"	"36059"	"2004"	"2004"	13	3121	4.2 (Unreliable)	2.2	7.1
	"Nassau County, NY"	"36059"	"2005"	"2005"	17	3115	5.5 (Unreliable)	3.2	8.7
	"Nassau County, NY"	"36059"	"2006"	"2006"	15	3256	4.6 (Unreliable)	2.6	7.6
	"Nassau County, NY"	"36059"	"2007"	"2007"	20	3385	5.9	3.6	9.1
	"Nassau County, NY"	"36059"	"2008"	"2008"	20	3386	5.9	3.6	9.1
	"Nassau County, NY"	"36059"	"2009"	"2009"	14	3454	4.1 (Unreliable)	2.2	6.8
	"Nassau County, NY"	"36059"	"2010"	"2010"	17	3281	5.2 (Unreliable)	3.0	8.3
	"Nassau County, NY"	"36059"	"2011"	"2011"	10	3832	2.6 (Unreliable)	1.3	4.8
	"Nassau County, NY"	"36059"	"2012"	"2012"	14	3805	3.7 (Unreliable)	2.0	6.2
	"Nassau County, NY"	"36059"	"2013"	"2013"	14	3885	3.6 (Unreliable)	2.0	6.0
	"Nassau County, NY"	"36059"	"2015"	"2015"	10	4159	2.4 (Unreliable)	1.2	4.4
	"New York County, NY"	"36061"	"1999"	"1999"	25	6101	4.1	2.7	6.0
	"New York County, NY"	"36061"	"2000"	"2000"	29	5971	4.9	3.3	7.0
	"New York County, NY"	"36061"	"2001"	"2001"	25	6892	3.6	2.3	5.4
	"New York County, NY"	"36061"	"2002"	"2002"	23	6425	3.6	2.3	5.4
	"New York County, NY"	"36061"	"2003"	"2003"	33	5999	5.5	3.8	7.7
	"New York County, NY"	"36061"	"2004"	"2004"	33	5722	5.8	4.0	8.1
	"New York County, NY"	"36061"	"2005"	"2005"	26	5707	4.6	3.0	6.7
	"New York County, NY"	"36061"	"2006"	"2006"	21	5490	3.8	2.4	5.8
	"New York County, NY"	"36061"	"2007"	"2007"	27	5419	5.0	3.3	7.2
	"New York County, NY"	"36061"	"2008"	"2008"	17	4985	3.4 (Unreliable)	2.0	5.5
	"New York County, NY"	"36061"	"2009"	"2009"	24	5109	4.7	3.0	7.0
	"New York County, NY"	"36061"	"2010"	"2010"	29	5179	5.6	3.8	8.0
	"New York County, NY"	"36061"	"2011"	"2011"	27	6216	4.3	2.9	6.3
	"New York County, NY"	"36061"	"2012"	"2012"	18	5995	3.0 (Unreliable)	1.8	4.7
	"New York County, NY"	"36061"	"2013"	"2013"	17	5715	3.0 (Unreliable)	1.7	4.8
	"New York County, NY"	"36061"	"2014"	"2014"	13	5762	2.3 (Unreliable)	1.2	3.9
	"New York County, NY"	"36061"	"2015"	"2015"	17	5970	2.8 (Unreliable)	1.7	4.6
	"Orange County, NY"	"36071"	"2004"	"2004"	10	1161	8.6 (Unreliable)	4.1	15.8
	"Orange County, NY"	"36071"	"2010"	"2010"	13	1322	9.8 (Unreliable)	5.2	16.8
	"Queens County, NY"	"36081"	"1999"	"1999"	40	9299	4.3	3.1	5.9
	"Queens County, NY"	"36081"	"2000"	"2000"	22	9329	2.4	1.5	3.6
	"Queens County, NY"	"36081"	"2001"	"2001"	28	10176	2.8	1.8	4.0
	"Queens County, NY"	"36081"	"2002"	"2002"	19	9976	1.9 (Unreliable)	1.1	3.0
	"Queens County, NY"	"36081"	"2003"	"2003"	42	9819	4.3	3.1	5.8
	"Queens County, NY"	"36081"	"2004"	"2004"	29	9904	2.9	2.0	4.2
	"Queens County, NY"	"36081"	"2005"	"2005"	36	9763	3.7	2.6	5.1
	"Queens County, NY"	"36081"	"2006"	"2006"	47	9709	4.8	3.6	6.4
	"Queens County, NY"	"36081"	"2007"	"2007"	38	9820	3.9	2.7	5.3
	"Queens County, NY"	"36081"	"2008"	"2008"	33	9845	3.4	2.3	4.7
	"Queens County, NY"	"36081"	"2009"	"2009"	35	9784	3.6	2.5	5.0
	"Queens County, NY"	"36081"	"2010"	"2010"	35	9596	3.6	2.5	5.1
	"Queens County, NY"	"36081"	"2011"	"2011"	27	11223	2.4	1.6	3.5
	"Queens County, NY"	"36081"	"2012"	"2012"	31	11095	2.8	1.9	4.0
	"Queens County, NY"	"36081"	"2013"	"2013"	26	10773	2.4	1.6	3.5
	"Queens County, NY"	"36081"	"2014"	"2014"	22	10835	2.0	1.3	3.1
	"Queens County, NY"	"36081"	"2015"	"2015"	27	10999	2.5	1.6	3.6
	"Richmond County, NY"	"36085"	"2012"	"2012"	10	1486	6.7 (Unreliable)	3.2	12.4
	"Suffolk County, NY"	"36103"	"1999"	"1999"	23	2945	7.8	5.0	11.7
	"Suffolk County, NY"	"36103"	"2000"	"2000"	14	3034	4.6 (Unreliable)	2.5	7.7
	"Suffolk County, NY"	"36103"	"2001"	"2001"	13	3535	3.7 (Unreliable)	2.0	6.3
	"Suffolk County, NY"	"36103"	"2002"	"2002"	12	3667	3.3 (Unreliable)	1.7	5.7
	"Suffolk County, NY"	"36103"	"2003"	"2003"	28	3849	7.3	4.8	10.5
	"Suffolk County, NY"	"36103"	"2004"	"2004"	26	4163	6.2	4.1	9.2
	"Suffolk County, NY"	"36103"	"2005"	"2005"	21	4365	4.8	3.0	7.4
	"Suffolk County, NY"	"36103"	"2006"	"2006"	33	4546	7.3	5.0	10.2
	"Suffolk County, NY"	"36103"	"2007"	"2007"	24	4858	4.9	3.2	7.4
	"Suffolk County, NY"	"36103"	"2008"	"2008"	16	4874	3.3 (Unreliable)	1.9	5.3
	"Suffolk County, NY"	"36103"	"2009"	"2009"	20	4709	4.2	2.6	6.6
	"Suffolk County, NY"	"36103"	"2010"	"2010"	21	4436	4.7	2.9	7.2
	"Suffolk County, NY"	"36103"	"2011"	"2011"	28	5377	5.2	3.5	7.5
	"Suffolk County, NY"	"36103"	"2012"	"2012"	18	5400	3.3 (Unreliable)	2.0	5.3
	"Suffolk County, NY"	"36103"	"2013"	"2013"	28	5333	5.3	3.5	7.6
	"Suffolk County, NY"	"36103"	"2014"	"2014"	28	5524	5.1	3.4	7.3
	"Suffolk County, NY"	"36103"	"2015"	"2015"	18	5574	3.2 (Unreliable)	1.9	5.1
	"Westchester County, NY"	"36119"	"2000"	"2000"	11	2835	3.9 (Unreliable)	1.9	6.9
	"Westchester County, NY"	"36119"	"2001"	"2001"	14	3185	4.4 (Unreliable)	2.4	7.4
	"Westchester County, NY"	"36119"	"2002"	"2002"	16	3228	5.0 (Unreliable)	2.8	8.0
	"Westchester County, NY"	"36119"	"2003"	"2003"	15	3289	4.6 (Unreliable)	2.6	7.5
	"Westchester County, NY"	"36119"	"2004"	"2004"	10	3513	2.8 (Unreliable)	1.4	5.2
	"Westchester County, NY"	"36119"	"2005"	"2005"	23	3587	6.4	4.1	9.6
	"Westchester County, NY"	"36119"	"2006"	"2006"	19	3660	5.2 (Unreliable)	3.1	8.1
	"Westchester County, NY"	"36119"	"2007"	"2007"	19	3742	5.1 (Unreliable)	3.1	7.9
	"Westchester County, NY"	"36119"	"2008"	"2008"	19	3751	5.1 (Unreliable)	3.0	7.9
	"Westchester County, NY"	"36119"	"2009"	"2009"	22	3758	5.9	3.7	8.9
	"Westchester County, NY"	"36119"	"2010"	"2010"	15	3650	4.1 (Unreliable)	2.3	6.8
	"Westchester County, NY"	"36119"	"2011"	"2011"	15	4105	3.7 (Unreliable)	2.0	6.0
	"Westchester County, NY"	"36119"	"2012"	"2012"	16	3944	4.1 (Unreliable)	2.3	6.6
	"Westchester County, NY"	"36119"	"2013"	"2013"	20	3980	5.0	3.1	7.8
	"Westchester County, NY"	"36119"	"2014"	"2014"	18	4146	4.3 (Unreliable)	2.6	6.9
	"Westchester County, NY"	"36119"	"2015"	"2015"	11	4205	2.6 (Unreliable)	1.3	4.7
	"Forsyth County, NC"	"37067"	"2006"	"2006"	11	1143	9.6 (Unreliable)	4.8	17.2
	"Forsyth County, NC"	"37067"	"2007"	"2007"	12	1241	9.7 (Unreliable)	5.0	16.9
	"Guilford County, NC"	"37081"	"2008"	"2008"	12	977	12.3 (Unreliable)	6.3	21.5
	"Mecklenburg County, NC"	"37119"	"2003"	"2003"	13	1976	6.6 (Unreliable)	3.5	11.3
	"Mecklenburg County, NC"	"37119"	"2004"	"2004"	17	2079	8.2 (Unreliable)	4.8	13.1
	"Mecklenburg County, NC"	"37119"	"2005"	"2005"	11	2372	4.6 (Unreliable)	2.3	8.3
	"Mecklenburg County, NC"	"37119"	"2006"	"2006"	12	2607	4.6 (Unreliable)	2.4	8.0
	"Mecklenburg County, NC"	"37119"	"2007"	"2007"	22	2905	7.6	4.7	11.5
	"Mecklenburg County, NC"	"37119"	"2008"	"2008"	16	2843	5.6 (Unreliable)	3.2	9.1
	"Mecklenburg County, NC"	"37119"	"2009"	"2009"	14	2755	5.1 (Unreliable)	2.8	8.5
	"Mecklenburg County, NC"	"37119"	"2010"	"2010"	12	2741	4.4 (Unreliable)	2.3	7.6
	"Mecklenburg County, NC"	"37119"	"2011"	"2011"	12	3017	4.0 (Unreliable)	2.1	6.9
	"Mecklenburg County, NC"	"37119"	"2013"	"2013"	11	2863	3.8 (Unreliable)	1.9	6.9
	"Mecklenburg County, NC"	"37119"	"2014"	"2014"	21	2964	7.1	4.4	10.8
	"Wake County, NC"	"37183"	"2005"	"2005"	14	1913	7.3 (Unreliable)	4.0	12.3
	"Wake County, NC"	"37183"	"2006"	"2006"	14	2142	6.5 (Unreliable)	3.6	11.0
	"Wake County, NC"	"37183"	"2007"	"2007"	18	2335	7.7 (Unreliable)	4.6	12.2
	"Wake County, NC"	"37183"	"2008"	"2008"	12	2276	5.3 (Unreliable)	2.7	9.2
	"Wake County, NC"	"37183"	"2009"	"2009"	14	2262	6.2 (Unreliable)	3.4	10.4
	"Wake County, NC"	"37183"	"2010"	"2010"	10	2215	4.5 (Unreliable)	2.2	8.3
	"Wake County, NC"	"37183"	"2014"	"2014"	10	2274	4.4 (Unreliable)	2.1	8.1
	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	13	1495	8.7 (Unreliable)	4.6	14.9
	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	12	1385	8.7 (Unreliable)	4.5	15.1
	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	10	1224	8.2 (Unreliable)	3.9	15.0
	"Franklin County, OH"	"39049"	"2003"	"2003"	18	1221	14.7 (Unreliable)	8.7	23.3
	"Franklin County, OH"	"39049"	"2010"	"2010"	14	1668	8.4 (Unreliable)	4.6	14.1
	"Franklin County, OH"	"39049"	"2013"	"2013"	11	1730	6.4 (Unreliable)	3.2	11.4
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	16	1747	9.2 (Unreliable)	5.2	14.9
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	15	2053	7.3 (Unreliable)	4.1	12.1
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	10	2315	4.3 (Unreliable)	2.1	7.9
	"Oklahoma County, OK"	"40109"	"2003"	"2003"	21	2528	8.3	5.1	12.7
	"Oklahoma County, OK"	"40109"	"2004"	"2004"	18	2647	6.8 (Unreliable)	4.0	10.7
	"Oklahoma County, OK"	"40109"	"2005"	"2005"	21	2888	7.3	4.5	11.1
	"Oklahoma County, OK"	"40109"	"2006"	"2006"	13	3072	4.2 (Unreliable)	2.3	7.2
	"Oklahoma County, OK"	"40109"	"2007"	"2007"	13	3324	3.9 (Unreliable)	2.1	6.7
	"Oklahoma County, OK"	"40109"	"2008"	"2008"	21	3274	6.4	4.0	9.8
	"Oklahoma County, OK"	"40109"	"2009"	"2009"	20	3212	6.2	3.8	9.6
	"Oklahoma County, OK"	"40109"	"2010"	"2010"	16	2985	5.4 (Unreliable)	3.1	8.7
	"Oklahoma County, OK"	"40109"	"2011"	"2011"	21	3281	6.4	4.0	9.8
	"Oklahoma County, OK"	"40109"	"2012"	"2012"	21	3302	6.4	3.9	9.7
	"Oklahoma County, OK"	"40109"	"2013"	"2013"	16	3521	4.5 (Unreliable)	2.6	7.4
	"Oklahoma County, OK"	"40109"	"2014"	"2014"	20	3301	6.1	3.7	9.4
	"Oklahoma County, OK"	"40109"	"2015"	"2015"	19	3234	5.9 (Unreliable)	3.5	9.2
	"Tulsa County, OK"	"40143"	"2002"	"2002"	15	1439	10.4 (Unreliable)	5.8	17.2
	"Tulsa County, OK"	"40143"	"2007"	"2007"	11	2233	4.9 (Unreliable)	2.5	8.8
	"Tulsa County, OK"	"40143"	"2009"	"2009"	16	1987	8.1 (Unreliable)	4.6	13.1
	"Tulsa County, OK"	"40143"	"2010"	"2010"	11	1859	5.9 (Unreliable)	3.0	10.6
	"Tulsa County, OK"	"40143"	"2013"	"2013"	13	1773	7.3 (Unreliable)	3.9	12.5
