"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Baldwin County, AL"	"01003"	"1999"	"1999"	12	1434	8.4 (Unreliable)	4.3	14.6
	"Baldwin County, AL"	"01003"	"2001"	"2001"	10	1625	6.2 (Unreliable)	3.0	11.3
	"Baldwin County, AL"	"01003"	"2002"	"2002"	10	1496	6.7 (Unreliable)	3.2	12.3
	"Baldwin County, AL"	"01003"	"2005"	"2005"	16	1779	9.0 (Unreliable)	5.1	14.6
	"Baldwin County, AL"	"01003"	"2008"	"2008"	14	2014	7.0 (Unreliable)	3.8	11.7
	"Baldwin County, AL"	"01003"	"2009"	"2009"	15	1860	8.1 (Unreliable)	4.5	13.3
	"Baldwin County, AL"	"01003"	"2011"	"2011"	10	1876	5.3 (Unreliable)	2.6	9.8
	"Baldwin County, AL"	"01003"	"2013"	"2013"	12	1837	6.5 (Unreliable)	3.4	11.4
	"Baldwin County, AL"	"01003"	"2014"	"2014"	11	1846	6.0 (Unreliable)	3.0	10.7
	"Calhoun County, AL"	"01015"	"2000"	"2000"	14	997	14.0 (Unreliable)	7.7	23.6
	"Calhoun County, AL"	"01015"	"2002"	"2002"	10	1082	9.2 (Unreliable)	4.4	17.0
	"Calhoun County, AL"	"01015"	"2009"	"2009"	14	996	14.1 (Unreliable)	7.7	23.6
	"Calhoun County, AL"	"01015"	"2014"	"2014"	10	941	10.6 (Unreliable)	5.1	19.5
	"Cullman County, AL"	"01043"	"2001"	"2001"	12	968	12.4 (Unreliable)	6.4	21.7
	"Cullman County, AL"	"01043"	"2002"	"2002"	10	948	10.5 (Unreliable)	5.1	19.4
	"Cullman County, AL"	"01043"	"2007"	"2007"	11	1028	10.7 (Unreliable)	5.3	19.1
	"Cullman County, AL"	"01043"	"2008"	"2008"	11	1027	10.7 (Unreliable)	5.3	19.2
	"DeKalb County, AL"	"01049"	"2001"	"2001"	10	908	11.0 (Unreliable)	5.3	20.3
	"DeKalb County, AL"	"01049"	"2004"	"2004"	12	989	12.1 (Unreliable)	6.3	21.2
	"Etowah County, AL"	"01055"	"1999"	"1999"	11	1033	10.6 (Unreliable)	5.3	19.1
	"Etowah County, AL"	"01055"	"2003"	"2003"	11	1021	10.8 (Unreliable)	5.4	19.3
	"Etowah County, AL"	"01055"	"2006"	"2006"	10	1059	9.4 (Unreliable)	4.5	17.4
	"Etowah County, AL"	"01055"	"2008"	"2008"	16	1078	14.8 (Unreliable)	8.5	24.1
	"Etowah County, AL"	"01055"	"2011"	"2011"	12	983	12.2 (Unreliable)	6.3	21.3
	"Houston County, AL"	"01069"	"2002"	"2002"	10	764	13.1 (Unreliable)	6.3	24.1
	"Jackson County, AL"	"01071"	"2013"	"2013"	11	501	22.0 (Unreliable)	11.0	39.3
	"Jefferson County, AL"	"01073"	"1999"	"1999"	32	4555	7.0	4.8	9.9
	"Jefferson County, AL"	"01073"	"2000"	"2000"	33	4480	7.4	5.1	10.3
	"Jefferson County, AL"	"01073"	"2001"	"2001"	31	4811	6.4	4.4	9.1
	"Jefferson County, AL"	"01073"	"2002"	"2002"	29	4574	6.3	4.2	9.1
	"Jefferson County, AL"	"01073"	"2003"	"2003"	35	4636	7.5	5.3	10.5
	"Jefferson County, AL"	"01073"	"2004"	"2004"	24	4545	5.3	3.4	7.9
	"Jefferson County, AL"	"01073"	"2005"	"2005"	37	4685	7.9	5.6	10.9
	"Jefferson County, AL"	"01073"	"2006"	"2006"	29	4704	6.2	4.1	8.9
	"Jefferson County, AL"	"01073"	"2007"	"2007"	47	4763	9.9	7.3	13.1
	"Jefferson County, AL"	"01073"	"2008"	"2008"	51	4686	10.9	8.1	14.3
	"Jefferson County, AL"	"01073"	"2009"	"2009"	22	4436	5.0	3.1	7.5
	"Jefferson County, AL"	"01073"	"2010"	"2010"	35	4297	8.1	5.7	11.3
	"Jefferson County, AL"	"01073"	"2011"	"2011"	33	4518	7.3	5.0	10.3
	"Jefferson County, AL"	"01073"	"2012"	"2012"	19	4539	4.2 (Unreliable)	2.5	6.5
	"Jefferson County, AL"	"01073"	"2013"	"2013"	37	4417	8.4	5.9	11.5
	"Jefferson County, AL"	"01073"	"2014"	"2014"	24	4186	5.7	3.7	8.5
	"Jefferson County, AL"	"01073"	"2015"	"2015"	28	4123	6.8	4.5	9.8
	"Lee County, AL"	"01081"	"2006"	"2006"	10	1099	9.1 (Unreliable)	4.4	16.7
	"Madison County, AL"	"01089"	"1999"	"1999"	14	2504	5.6 (Unreliable)	3.1	9.4
	"Madison County, AL"	"01089"	"2000"	"2000"	10	2454	4.1 (Unreliable)	2.0	7.5
	"Madison County, AL"	"01089"	"2001"	"2001"	18	2519	7.1 (Unreliable)	4.2	11.3
	"Madison County, AL"	"01089"	"2002"	"2002"	20	2479	8.1	4.9	12.5
	"Madison County, AL"	"01089"	"2003"	"2003"	11	2528	4.4 (Unreliable)	2.2	7.8
	"Madison County, AL"	"01089"	"2004"	"2004"	18	2441	7.4 (Unreliable)	4.4	11.7
	"Madison County, AL"	"01089"	"2005"	"2005"	13	2646	4.9 (Unreliable)	2.6	8.4
	"Madison County, AL"	"01089"	"2006"	"2006"	26	2684	9.7	6.3	14.2
	"Madison County, AL"	"01089"	"2007"	"2007"	15	2841	5.3 (Unreliable)	3.0	8.7
	"Madison County, AL"	"01089"	"2008"	"2008"	24	2967	8.1	5.2	12.0
	"Madison County, AL"	"01089"	"2009"	"2009"	20	2777	7.2	4.4	11.1
	"Madison County, AL"	"01089"	"2010"	"2010"	15	2633	5.7 (Unreliable)	3.2	9.4
	"Madison County, AL"	"01089"	"2012"	"2012"	12	2667	4.5 (Unreliable)	2.3	7.9
	"Madison County, AL"	"01089"	"2013"	"2013"	20	2583	7.7	4.7	12.0
	"Madison County, AL"	"01089"	"2014"	"2014"	11	2546	4.3 (Unreliable)	2.2	7.7
	"Madison County, AL"	"01089"	"2015"	"2015"	17	2504	6.8 (Unreliable)	4.0	10.9
	"Marshall County, AL"	"01095"	"1999"	"1999"	12	1030	11.7 (Unreliable)	6.0	20.4
	"Marshall County, AL"	"01095"	"2000"	"2000"	10	1034	9.7 (Unreliable)	4.6	17.8
	"Marshall County, AL"	"01095"	"2001"	"2001"	12	1137	10.6 (Unreliable)	5.5	18.4
	"Marshall County, AL"	"01095"	"2003"	"2003"	18	1222	14.7 (Unreliable)	8.7	23.3
	"Marshall County, AL"	"01095"	"2004"	"2004"	14	1271	11.0 (Unreliable)	6.0	18.5
	"Marshall County, AL"	"01095"	"2005"	"2005"	10	1289	7.8 (Unreliable)	3.7	14.3
	"Marshall County, AL"	"01095"	"2006"	"2006"	15	1271	11.8 (Unreliable)	6.6	19.5
	"Marshall County, AL"	"01095"	"2007"	"2007"	14	1304	10.7 (Unreliable)	5.9	18.0
	"Marshall County, AL"	"01095"	"2009"	"2009"	11	1174	9.4 (Unreliable)	4.7	16.8
	"Marshall County, AL"	"01095"	"2010"	"2010"	20	1144	17.5	10.7	27.0
	"Marshall County, AL"	"01095"	"2013"	"2013"	14	1124	12.5 (Unreliable)	6.8	20.9
	"Marshall County, AL"	"01095"	"2014"	"2014"	10	1117	9.0 (Unreliable)	4.3	16.5
	"Mobile County, AL"	"01097"	"1999"	"1999"	23	3404	6.8	4.3	10.1
	"Mobile County, AL"	"01097"	"2000"	"2000"	28	3358	8.3	5.5	12.1
	"Mobile County, AL"	"01097"	"2001"	"2001"	24	3483	6.9	4.4	10.3
	"Mobile County, AL"	"01097"	"2002"	"2002"	27	3359	8.0	5.3	11.7
	"Mobile County, AL"	"01097"	"2003"	"2003"	26	3254	8.0	5.2	11.7
	"Mobile County, AL"	"01097"	"2004"	"2004"	17	3231	5.3 (Unreliable)	3.1	8.4
	"Mobile County, AL"	"01097"	"2005"	"2005"	22	3183	6.9	4.3	10.5
	"Mobile County, AL"	"01097"	"2006"	"2006"	21	3308	6.3	3.9	9.7
	"Mobile County, AL"	"01097"	"2007"	"2007"	31	3360	9.2	6.3	13.1
	"Mobile County, AL"	"01097"	"2008"	"2008"	15	3297	4.5 (Unreliable)	2.5	7.5
	"Mobile County, AL"	"01097"	"2009"	"2009"	19	3107	6.1 (Unreliable)	3.7	9.5
	"Mobile County, AL"	"01097"	"2010"	"2010"	14	3037	4.6 (Unreliable)	2.5	7.7
	"Mobile County, AL"	"01097"	"2011"	"2011"	22	3069	7.2	4.5	10.9
	"Mobile County, AL"	"01097"	"2012"	"2012"	23	3015	7.6	4.8	11.4
	"Mobile County, AL"	"01097"	"2013"	"2013"	22	2867	7.7	4.8	11.6
	"Mobile County, AL"	"01097"	"2014"	"2014"	20	3020	6.6	4.0	10.2
	"Mobile County, AL"	"01097"	"2015"	"2015"	11	2912	3.8 (Unreliable)	1.9	6.8
	"Montgomery County, AL"	"01101"	"2003"	"2003"	10	1292	7.7 (Unreliable)	3.7	14.2
	"Montgomery County, AL"	"01101"	"2007"	"2007"	10	1245	8.0 (Unreliable)	3.9	14.8
	"Morgan County, AL"	"01103"	"1999"	"1999"	10	1181	8.5 (Unreliable)	4.1	15.6
	"Morgan County, AL"	"01103"	"2004"	"2004"	12	1232	9.7 (Unreliable)	5.0	17.0
	"Morgan County, AL"	"01103"	"2005"	"2005"	14	1214	11.5 (Unreliable)	6.3	19.3
	"Morgan County, AL"	"01103"	"2007"	"2007"	13	1220	10.7 (Unreliable)	5.7	18.2
	"Morgan County, AL"	"01103"	"2008"	"2008"	11	1240	8.9 (Unreliable)	4.4	15.9
	"Morgan County, AL"	"01103"	"2009"	"2009"	10	1177	8.5 (Unreliable)	4.1	15.6
	"Morgan County, AL"	"01103"	"2012"	"2012"	16	1140	14.0 (Unreliable)	8.0	22.8
	"St. Clair County, AL"	"01115"	"2004"	"2004"	10	805	12.4 (Unreliable)	6.0	22.8
	"St. Clair County, AL"	"01115"	"2007"	"2007"	11	1084	10.1 (Unreliable)	5.1	18.2
	"St. Clair County, AL"	"01115"	"2009"	"2009"	12	1052	11.4 (Unreliable)	5.9	19.9
	"Shelby County, AL"	"01117"	"1999"	"1999"	12	1925	6.2 (Unreliable)	3.2	10.9
	"Shelby County, AL"	"01117"	"2000"	"2000"	15	1941	7.7 (Unreliable)	4.3	12.7
	"Shelby County, AL"	"01117"	"2001"	"2001"	10	2123	4.7 (Unreliable)	2.3	8.7
	"Shelby County, AL"	"01117"	"2002"	"2002"	13	2188	5.9 (Unreliable)	3.2	10.2
	"Shelby County, AL"	"01117"	"2003"	"2003"	13	2058	6.3 (Unreliable)	3.4	10.8
	"Shelby County, AL"	"01117"	"2004"	"2004"	11	2211	5.0 (Unreliable)	2.5	8.9
	"Shelby County, AL"	"01117"	"2005"	"2005"	17	2158	7.9 (Unreliable)	4.6	12.6
	"Shelby County, AL"	"01117"	"2006"	"2006"	14	2199	6.4 (Unreliable)	3.5	10.7
	"Shelby County, AL"	"01117"	"2007"	"2007"	12	2200	5.5 (Unreliable)	2.8	9.5
	"Shelby County, AL"	"01117"	"2009"	"2009"	11	2104	5.2 (Unreliable)	2.6	9.4
	"Shelby County, AL"	"01117"	"2010"	"2010"	10	2071	4.8 (Unreliable)	2.3	8.9
	"Shelby County, AL"	"01117"	"2011"	"2011"	10	2100	4.8 (Unreliable)	2.3	8.8
	"Shelby County, AL"	"01117"	"2012"	"2012"	18	1972	9.1 (Unreliable)	5.4	14.4
	"Shelby County, AL"	"01117"	"2013"	"2013"	11	2015	5.5 (Unreliable)	2.7	9.8
	"Talladega County, AL"	"01121"	"2008"	"2008"	11	708	15.5 (Unreliable)	7.8	27.8
	"Tuscaloosa County, AL"	"01125"	"2001"	"2001"	11	1359	8.1 (Unreliable)	4.0	14.5
	"Tuscaloosa County, AL"	"01125"	"2002"	"2002"	10	1367	7.3 (Unreliable)	3.5	13.5
	"Tuscaloosa County, AL"	"01125"	"2004"	"2004"	14	1355	10.3 (Unreliable)	5.6	17.3
	"Tuscaloosa County, AL"	"01125"	"2007"	"2007"	16	1425	11.2 (Unreliable)	6.4	18.2
	"Tuscaloosa County, AL"	"01125"	"2008"	"2008"	12	1443	8.3 (Unreliable)	4.3	14.5
	"Tuscaloosa County, AL"	"01125"	"2010"	"2010"	17	1404	12.1 (Unreliable)	7.1	19.4
	"Walker County, AL"	"01127"	"2002"	"2002"	16	770	20.8 (Unreliable)	11.9	33.7
	"Walker County, AL"	"01127"	"2006"	"2006"	10	751	13.3 (Unreliable)	6.4	24.5
	"Walker County, AL"	"01127"	"2008"	"2008"	11	831	13.2 (Unreliable)	6.6	23.7
	"Anchorage Borough, AK"	"02020"	"2001"	"2001"	19	2741	6.9 (Unreliable)	4.2	10.8
	"Anchorage Borough, AK"	"02020"	"2004"	"2004"	19	2649	7.2 (Unreliable)	4.3	11.2
	"Anchorage Borough, AK"	"02020"	"2005"	"2005"	14	2607	5.4 (Unreliable)	2.9	9.0
	"Anchorage Borough, AK"	"02020"	"2006"	"2006"	14	2658	5.3 (Unreliable)	2.9	8.8
	"Anchorage Borough, AK"	"02020"	"2007"	"2007"	13	2640	4.9 (Unreliable)	2.6	8.4
	"Anchorage Borough, AK"	"02020"	"2008"	"2008"	11	2554	4.3 (Unreliable)	2.2	7.7
	"Anchorage Borough, AK"	"02020"	"2009"	"2009"	17	2847	6.0 (Unreliable)	3.5	9.6
	"Anchorage Borough, AK"	"02020"	"2010"	"2010"	10	2812	3.6 (Unreliable)	1.7	6.5
	"Anchorage Borough, AK"	"02020"	"2011"	"2011"	11	2982	3.7 (Unreliable)	1.8	6.6
	"Anchorage Borough, AK"	"02020"	"2012"	"2012"	11	2801	3.9 (Unreliable)	2.0	7.0
	"Anchorage Borough, AK"	"02020"	"2013"	"2013"	14	2933	4.8 (Unreliable)	2.6	8.0
	"Anchorage Borough, AK"	"02020"	"2014"	"2014"	13	3119	4.2 (Unreliable)	2.2	7.1
	"Anchorage Borough, AK"	"02020"	"2015"	"2015"	15	3059	4.9 (Unreliable)	2.7	8.1
	"Fairbanks North Star Borough, AK"	"02090"	"1999"	"1999"	11	994	11.1 (Unreliable)	5.5	19.8
	"Fairbanks North Star Borough, AK"	"02090"	"2000"	"2000"	12	984	12.2 (Unreliable)	6.3	21.3
	"Fairbanks North Star Borough, AK"	"02090"	"2003"	"2003"	11	1167	9.4 (Unreliable)	4.7	16.9
	"Fairbanks North Star Borough, AK"	"02090"	"2015"	"2015"	10	1271	7.9 (Unreliable)	3.8	14.5
	"Cochise County, AZ"	"04003"	"1999"	"1999"	10	1520	6.6 (Unreliable)	3.2	12.1
	"Cochise County, AZ"	"04003"	"2000"	"2000"	11	1493	7.4 (Unreliable)	3.7	13.2
	"Cochise County, AZ"	"04003"	"2001"	"2001"	10	1493	6.7 (Unreliable)	3.2	12.3
	"Cochise County, AZ"	"04003"	"2002"	"2002"	11	1514	7.3 (Unreliable)	3.6	13.0
	"Cochise County, AZ"	"04003"	"2003"	"2003"	17	1537	11.1 (Unreliable)	6.4	17.7
	"Cochise County, AZ"	"04003"	"2004"	"2004"	12	1606	7.5 (Unreliable)	3.9	13.1
	"Cochise County, AZ"	"04003"	"2005"	"2005"	18	1663	10.8 (Unreliable)	6.4	17.1
	"Cochise County, AZ"	"04003"	"2006"	"2006"	16	1586	10.1 (Unreliable)	5.8	16.4
	"Cochise County, AZ"	"04003"	"2007"	"2007"	14	1603	8.7 (Unreliable)	4.8	14.7
	"Cochise County, AZ"	"04003"	"2009"	"2009"	10	1489	6.7 (Unreliable)	3.2	12.4
	"Cochise County, AZ"	"04003"	"2010"	"2010"	13	1509	8.6 (Unreliable)	4.6	14.7
	"Cochise County, AZ"	"04003"	"2013"	"2013"	12	1354	8.9 (Unreliable)	4.6	15.5
	"Cochise County, AZ"	"04003"	"2015"	"2015"	11	1308	8.4 (Unreliable)	4.2	15.0
	"Coconino County, AZ"	"04005"	"2000"	"2000"	12	913	13.1 (Unreliable)	6.8	23.0
	"Maricopa County, AZ"	"04013"	"1999"	"1999"	306	43664	7.0	6.2	7.8
	"Maricopa County, AZ"	"04013"	"2000"	"2000"	299	43605	6.9	6.1	7.6
	"Maricopa County, AZ"	"04013"	"2001"	"2001"	305	48203	6.3	5.6	7.0
	"Maricopa County, AZ"	"04013"	"2002"	"2002"	318	47951	6.6	5.9	7.4
	"Maricopa County, AZ"	"04013"	"2003"	"2003"	312	48587	6.4	5.7	7.1
	"Maricopa County, AZ"	"04013"	"2004"	"2004"	350	48790	7.2	6.4	7.9
	"Maricopa County, AZ"	"04013"	"2005"	"2005"	328	50688	6.5	5.8	7.2
	"Maricopa County, AZ"	"04013"	"2006"	"2006"	336	51513	6.5	5.8	7.2
	"Maricopa County, AZ"	"04013"	"2007"	"2007"	360	51496	7.0	6.3	7.7
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	291	49774	5.8	5.2	6.5
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	247	43774	5.6	4.9	6.3
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	248	45028	5.5	4.8	6.2
	"Maricopa County, AZ"	"04013"	"2011"	"2011"	253	43795	5.8	5.1	6.5
	"Maricopa County, AZ"	"04013"	"2012"	"2012"	247	44350	5.6	4.9	6.3
	"Maricopa County, AZ"	"04013"	"2013"	"2013"	210	44400	4.7	4.1	5.4
	"Maricopa County, AZ"	"04013"	"2014"	"2014"	266	44748	5.9	5.2	6.7
	"Maricopa County, AZ"	"04013"	"2015"	"2015"	220	45224	4.9	4.2	5.5
	"Mohave County, AZ"	"04015"	"1999"	"1999"	15	1803	8.3 (Unreliable)	4.7	13.7
	"Mohave County, AZ"	"04015"	"2000"	"2000"	14	1820	7.7 (Unreliable)	4.2	12.9
	"Mohave County, AZ"	"04015"	"2001"	"2001"	12	1625	7.4 (Unreliable)	3.8	12.9
	"Mohave County, AZ"	"04015"	"2002"	"2002"	12	1841	6.5 (Unreliable)	3.4	11.4
	"Mohave County, AZ"	"04015"	"2003"	"2003"	19	1990	9.5 (Unreliable)	5.7	14.9
	"Mohave County, AZ"	"04015"	"2004"	"2004"	15	2119	7.1 (Unreliable)	4.0	11.7
	"Mohave County, AZ"	"04015"	"2005"	"2005"	28	2146	13.0	8.7	18.9
	"Mohave County, AZ"	"04015"	"2006"	"2006"	19	2133	8.9 (Unreliable)	5.4	13.9
	"Mohave County, AZ"	"04015"	"2007"	"2007"	19	2238	8.5 (Unreliable)	5.1	13.3
	"Mohave County, AZ"	"04015"	"2009"	"2009"	13	1966	6.6 (Unreliable)	3.5	11.3
	"Mohave County, AZ"	"04015"	"2010"	"2010"	12	1900	6.3 (Unreliable)	3.3	11.0
	"Mohave County, AZ"	"04015"	"2011"	"2011"	16	1771	9.0 (Unreliable)	5.2	14.7
	"Mohave County, AZ"	"04015"	"2014"	"2014"	15	1582	9.5 (Unreliable)	5.3	15.6
	"Mohave County, AZ"	"04015"	"2015"	"2015"	12	1634	7.3 (Unreliable)	3.8	12.8
	"Pima County, AZ"	"04019"	"1999"	"1999"	53	10055	5.3	3.9	6.9
	"Pima County, AZ"	"04019"	"2000"	"2000"	62	9910	6.3	4.8	8.0
	"Pima County, AZ"	"04019"	"2001"	"2001"	67	10483	6.4	5.0	8.1
	"Pima County, AZ"	"04019"	"2002"	"2002"	76	10290	7.4	5.8	9.2
	"Pima County, AZ"	"04019"	"2003"	"2003"	73	10354	7.1	5.5	8.9
	"Pima County, AZ"	"04019"	"2004"	"2004"	86	10436	8.2	6.6	10.2
	"Pima County, AZ"	"04019"	"2005"	"2005"	96	10458	9.2	7.4	11.2
	"Pima County, AZ"	"04019"	"2006"	"2006"	88	10579	8.3	6.7	10.2
	"Pima County, AZ"	"04019"	"2007"	"2007"	86	10767	8.0	6.4	9.9
	"Pima County, AZ"	"04019"	"2008"	"2008"	84	10592	7.9	6.3	9.8
	"Pima County, AZ"	"04019"	"2009"	"2009"	71	9870	7.2	5.6	9.1
	"Pima County, AZ"	"04019"	"2010"	"2010"	61	10055	6.1	4.6	7.8
	"Pima County, AZ"	"04019"	"2011"	"2011"	49	9821	5.0	3.7	6.6
	"Pima County, AZ"	"04019"	"2012"	"2012"	51	9465	5.4	4.0	7.1
	"Pima County, AZ"	"04019"	"2013"	"2013"	42	9724	4.3	3.1	5.8
	"Pima County, AZ"	"04019"	"2014"	"2014"	51	9764	5.2	3.9	6.9
	"Pima County, AZ"	"04019"	"2015"	"2015"	36	9784	3.7	2.6	5.1
	"Pinal County, AZ"	"04021"	"1999"	"1999"	13	1998	6.5 (Unreliable)	3.5	11.1
	"Pinal County, AZ"	"04021"	"2000"	"2000"	17	2002	8.5 (Unreliable)	4.9	13.6
	"Pinal County, AZ"	"04021"	"2001"	"2001"	16	2107	7.6 (Unreliable)	4.3	12.3
	"Pinal County, AZ"	"04021"	"2002"	"2002"	14	2198	6.4 (Unreliable)	3.5	10.7
	"Pinal County, AZ"	"04021"	"2003"	"2003"	12	2336	5.1 (Unreliable)	2.7	9.0
	"Pinal County, AZ"	"04021"	"2004"	"2004"	18	2556	7.0 (Unreliable)	4.2	11.1
	"Pinal County, AZ"	"04021"	"2005"	"2005"	26	2855	9.1	5.9	13.3
	"Pinal County, AZ"	"04021"	"2006"	"2006"	24	3485	6.9	4.4	10.2
	"Pinal County, AZ"	"04021"	"2007"	"2007"	30	4174	7.2	4.8	10.3
	"Pinal County, AZ"	"04021"	"2008"	"2008"	26	4862	5.3	3.5	7.8
	"Pinal County, AZ"	"04021"	"2009"	"2009"	27	4934	5.5	3.6	8.0
	"Pinal County, AZ"	"04021"	"2010"	"2010"	15	4633	3.2 (Unreliable)	1.8	5.3
	"Pinal County, AZ"	"04021"	"2011"	"2011"	23	3918	5.9	3.7	8.8
	"Pinal County, AZ"	"04021"	"2012"	"2012"	19	3585	5.3 (Unreliable)	3.2	8.3
	"Pinal County, AZ"	"04021"	"2013"	"2013"	15	3625	4.1 (Unreliable)	2.3	6.8
	"Pinal County, AZ"	"04021"	"2014"	"2014"	21	3592	5.8	3.6	8.9
	"Pinal County, AZ"	"04021"	"2015"	"2015"	16	3650	4.4 (Unreliable)	2.5	7.1
	"Yavapai County, AZ"	"04025"	"2000"	"2000"	13	1519	8.6 (Unreliable)	4.6	14.6
	"Yavapai County, AZ"	"04025"	"2001"	"2001"	13	1659	7.8 (Unreliable)	4.2	13.4
	"Yavapai County, AZ"	"04025"	"2006"	"2006"	19	2073	9.2 (Unreliable)	5.5	14.3
	"Yavapai County, AZ"	"04025"	"2007"	"2007"	17	2274	7.5 (Unreliable)	4.4	12.0
	"Yavapai County, AZ"	"04025"	"2009"	"2009"	14	1930	7.3 (Unreliable)	4.0	12.2
	"Yavapai County, AZ"	"04025"	"2014"	"2014"	11	1719	6.4 (Unreliable)	3.2	11.4
	"Yavapai County, AZ"	"04025"	"2015"	"2015"	12	1708	7.0 (Unreliable)	3.6	12.3
	"Yuma County, AZ"	"04027"	"1999"	"1999"	18	2381	7.6 (Unreliable)	4.5	11.9
	"Yuma County, AZ"	"04027"	"2000"	"2000"	15	2362	6.4 (Unreliable)	3.6	10.5
	"Yuma County, AZ"	"04027"	"2001"	"2001"	23	2665	8.6	5.5	12.9
	"Yuma County, AZ"	"04027"	"2003"	"2003"	27	2769	9.8	6.4	14.2
	"Yuma County, AZ"	"04027"	"2004"	"2004"	17	2840	6.0 (Unreliable)	3.5	9.6
	"Yuma County, AZ"	"04027"	"2005"	"2005"	16	2986	5.4 (Unreliable)	3.1	8.7
	"Yuma County, AZ"	"04027"	"2006"	"2006"	17	2841	6.0 (Unreliable)	3.5	9.6
	"Yuma County, AZ"	"04027"	"2007"	"2007"	23	2754	8.4	5.3	12.5
	"Yuma County, AZ"	"04027"	"2008"	"2008"	24	2809	8.5	5.5	12.7
	"Yuma County, AZ"	"04027"	"2009"	"2009"	17	2669	6.4 (Unreliable)	3.7	10.2
	"Yuma County, AZ"	"04027"	"2010"	"2010"	18	2693	6.7 (Unreliable)	4.0	10.6
	"Yuma County, AZ"	"04027"	"2011"	"2011"	20	2918	6.9	4.2	10.6
	"Yuma County, AZ"	"04027"	"2012"	"2012"	16	2897	5.5 (Unreliable)	3.2	9.0
	"Yuma County, AZ"	"04027"	"2013"	"2013"	18	2771	6.5 (Unreliable)	3.8	10.3
	"Yuma County, AZ"	"04027"	"2014"	"2014"	17	2779	6.1 (Unreliable)	3.6	9.8
	"Yuma County, AZ"	"04027"	"2015"	"2015"	22	2744	8.0	5.0	12.1
	"Benton County, AR"	"05007"	"1999"	"1999"	10	2108	4.7 (Unreliable)	2.3	8.7
	"Benton County, AR"	"05007"	"2001"	"2001"	14	2273	6.2 (Unreliable)	3.4	10.3
	"Benton County, AR"	"05007"	"2002"	"2002"	13	2383	5.5 (Unreliable)	2.9	9.3
	"Benton County, AR"	"05007"	"2003"	"2003"	15	2468	6.1 (Unreliable)	3.4	10.0
	"Benton County, AR"	"05007"	"2004"	"2004"	24	2582	9.3	6.0	13.8
	"Benton County, AR"	"05007"	"2005"	"2005"	11	2808	3.9 (Unreliable)	2.0	7.0
	"Benton County, AR"	"05007"	"2006"	"2006"	21	2919	7.2	4.5	11.0
	"Benton County, AR"	"05007"	"2007"	"2007"	20	3093	6.5	3.9	10.0
	"Benton County, AR"	"05007"	"2008"	"2008"	13	3140	4.1 (Unreliable)	2.2	7.1
	"Benton County, AR"	"05007"	"2009"	"2009"	23	3024	7.6	4.8	11.4
	"Benton County, AR"	"05007"	"2010"	"2010"	22	3092	7.1	4.5	10.8
	"Benton County, AR"	"05007"	"2011"	"2011"	19	2911	6.5 (Unreliable)	3.9	10.2
	"Benton County, AR"	"05007"	"2012"	"2012"	12	2925	4.1 (Unreliable)	2.1	7.2
	"Benton County, AR"	"05007"	"2013"	"2013"	17	2790	6.1 (Unreliable)	3.5	9.8
	"Benton County, AR"	"05007"	"2014"	"2014"	22	3010	7.3	4.6	11.1
	"Benton County, AR"	"05007"	"2015"	"2015"	19	3044	6.2 (Unreliable)	3.8	9.7
	"Craighead County, AR"	"05031"	"2000"	"2000"	11	1010	10.9 (Unreliable)	5.4	19.5
	"Craighead County, AR"	"05031"	"2001"	"2001"	12	990	12.1 (Unreliable)	6.3	21.2
	"Craighead County, AR"	"05031"	"2003"	"2003"	14	970	14.4 (Unreliable)	7.9	24.2
	"Craighead County, AR"	"05031"	"2005"	"2005"	12	1024	11.7 (Unreliable)	6.1	20.5
	"Craighead County, AR"	"05031"	"2007"	"2007"	17	1045	16.3 (Unreliable)	9.5	26.0
	"Craighead County, AR"	"05031"	"2012"	"2012"	10	1074	9.3 (Unreliable)	4.5	17.1
	"Faulkner County, AR"	"05045"	"2010"	"2010"	12	1286	9.3 (Unreliable)	4.8	16.3
	"Faulkner County, AR"	"05045"	"2012"	"2012"	11	1293	8.5 (Unreliable)	4.2	15.2
	"Garland County, AR"	"05051"	"2004"	"2004"	10	967	10.3 (Unreliable)	5.0	19.0
	"Garland County, AR"	"05051"	"2006"	"2006"	11	1012	10.9 (Unreliable)	5.4	19.4
	"Greene County, AR"	"05055"	"2001"	"2001"	10	522	19.2 (Unreliable)	9.2	35.2
	"Pulaski County, AR"	"05119"	"1999"	"1999"	17	3024	5.6 (Unreliable)	3.3	9.0
	"Pulaski County, AR"	"05119"	"2000"	"2000"	22	2951	7.5	4.7	11.3
	"Pulaski County, AR"	"05119"	"2001"	"2001"	22	3251	6.8	4.2	10.2
	"Pulaski County, AR"	"05119"	"2002"	"2002"	27	3145	8.6	5.7	12.5
	"Pulaski County, AR"	"05119"	"2003"	"2003"	19	3209	5.9 (Unreliable)	3.6	9.2
	"Pulaski County, AR"	"05119"	"2004"	"2004"	21	3254	6.5	4.0	9.9
	"Pulaski County, AR"	"05119"	"2005"	"2005"	20	3187	6.3	3.8	9.7
