"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Calhoun County, AL"	"01015"	"2001"	"2001"	10	385	26.0 (Unreliable)	12.5	47.8
	"Dallas County, AL"	"01047"	"1999"	"1999"	10	478	20.9 (Unreliable)	10.0	38.5
	"Dallas County, AL"	"01047"	"2003"	"2003"	13	540	24.1 (Unreliable)	12.8	41.2
	"Jefferson County, AL"	"01073"	"1999"	"1999"	81	4098	19.8	15.7	24.6
	"Jefferson County, AL"	"01073"	"2000"	"2000"	82	4153	19.7	15.7	24.5
	"Jefferson County, AL"	"01073"	"2001"	"2001"	89	4276	20.8	16.7	25.6
	"Jefferson County, AL"	"01073"	"2002"	"2002"	66	4151	15.9	12.3	20.2
	"Jefferson County, AL"	"01073"	"2003"	"2003"	60	3966	15.1	11.5	19.5
	"Jefferson County, AL"	"01073"	"2004"	"2004"	67	4087	16.4	12.7	20.8
	"Jefferson County, AL"	"01073"	"2005"	"2005"	73	3951	18.5	14.5	23.2
	"Jefferson County, AL"	"01073"	"2006"	"2006"	80	4126	19.4	15.4	24.1
	"Jefferson County, AL"	"01073"	"2007"	"2007"	73	4316	16.9	13.3	21.3
	"Jefferson County, AL"	"01073"	"2008"	"2008"	76	4454	17.1	13.4	21.4
	"Jefferson County, AL"	"01073"	"2009"	"2009"	58	4413	13.1	10.0	17.0
	"Jefferson County, AL"	"01073"	"2010"	"2010"	71	4412	16.1	12.6	20.3
	"Jefferson County, AL"	"01073"	"2011"	"2011"	56	4077	13.7	10.4	17.8
	"Jefferson County, AL"	"01073"	"2012"	"2012"	85	4219	20.1	16.1	24.9
	"Jefferson County, AL"	"01073"	"2013"	"2013"	72	4164	17.3	13.5	21.8
	"Jefferson County, AL"	"01073"	"2014"	"2014"	70	4180	16.7	13.1	21.2
	"Jefferson County, AL"	"01073"	"2015"	"2015"	64	4264	15.0	11.6	19.2
	"Madison County, AL"	"01089"	"1999"	"1999"	14	1049	13.3 (Unreliable)	7.3	22.4
	"Madison County, AL"	"01089"	"2000"	"2000"	11	1068	10.3 (Unreliable)	5.1	18.4
	"Madison County, AL"	"01089"	"2001"	"2001"	19	1055	18.0 (Unreliable)	10.8	28.1
	"Madison County, AL"	"01089"	"2002"	"2002"	12	894	13.4 (Unreliable)	6.9	23.4
	"Madison County, AL"	"01089"	"2003"	"2003"	17	946	18.0 (Unreliable)	10.5	28.8
	"Madison County, AL"	"01089"	"2004"	"2004"	13	1003	13.0 (Unreliable)	6.9	22.2
	"Madison County, AL"	"01089"	"2006"	"2006"	16	1031	15.5 (Unreliable)	8.9	25.2
	"Madison County, AL"	"01089"	"2007"	"2007"	13	1058	12.3 (Unreliable)	6.5	21.0
	"Madison County, AL"	"01089"	"2008"	"2008"	23	1133	20.3	12.9	30.5
	"Madison County, AL"	"01089"	"2009"	"2009"	16	1220	13.1 (Unreliable)	7.5	21.3
	"Madison County, AL"	"01089"	"2010"	"2010"	13	1301	10.0 (Unreliable)	5.3	17.1
	"Madison County, AL"	"01089"	"2011"	"2011"	19	1272	14.9 (Unreliable)	9.0	23.3
	"Madison County, AL"	"01089"	"2012"	"2012"	12	1231	9.7 (Unreliable)	5.0	17.0
	"Madison County, AL"	"01089"	"2013"	"2013"	17	1278	13.3 (Unreliable)	7.7	21.3
	"Madison County, AL"	"01089"	"2014"	"2014"	25	1413	17.7	11.4	26.1
	"Madison County, AL"	"01089"	"2015"	"2015"	18	1502	12.0 (Unreliable)	7.1	18.9
	"Mobile County, AL"	"01097"	"1999"	"1999"	42	2381	17.6	12.7	23.8
	"Mobile County, AL"	"01097"	"2000"	"2000"	40	2407	16.6	11.9	22.6
	"Mobile County, AL"	"01097"	"2001"	"2001"	35	2373	14.7	10.3	20.5
	"Mobile County, AL"	"01097"	"2002"	"2002"	33	2371	13.9	9.6	19.5
	"Mobile County, AL"	"01097"	"2003"	"2003"	27	2213	12.2	8.0	17.8
	"Mobile County, AL"	"01097"	"2004"	"2004"	32	2237	14.3	9.8	20.2
	"Mobile County, AL"	"01097"	"2005"	"2005"	30	2265	13.2	8.9	18.9
	"Mobile County, AL"	"01097"	"2006"	"2006"	28	2254	12.4	8.3	18.0
	"Mobile County, AL"	"01097"	"2007"	"2007"	33	2383	13.8	9.5	19.4
	"Mobile County, AL"	"01097"	"2008"	"2008"	26	2535	10.3	6.7	15.0
	"Mobile County, AL"	"01097"	"2009"	"2009"	25	2554	9.8	6.3	14.4
	"Mobile County, AL"	"01097"	"2010"	"2010"	29	2446	11.9	7.9	17.0
	"Mobile County, AL"	"01097"	"2011"	"2011"	28	2349	11.9	7.9	17.2
	"Mobile County, AL"	"01097"	"2012"	"2012"	36	2408	15.0	10.5	20.7
	"Mobile County, AL"	"01097"	"2013"	"2013"	32	2326	13.8	9.4	19.4
	"Mobile County, AL"	"01097"	"2014"	"2014"	36	2436	14.8	10.4	20.5
	"Mobile County, AL"	"01097"	"2015"	"2015"	33	2447	13.5	9.3	18.9
	"Montgomery County, AL"	"01101"	"1999"	"1999"	32	1803	17.7	12.1	25.1
	"Montgomery County, AL"	"01101"	"2000"	"2000"	19	1813	10.5 (Unreliable)	6.3	16.4
	"Montgomery County, AL"	"01101"	"2001"	"2001"	24	2029	11.8	7.6	17.6
	"Montgomery County, AL"	"01101"	"2002"	"2002"	31	1949	15.9	10.8	22.6
	"Montgomery County, AL"	"01101"	"2003"	"2003"	20	1771	11.3	6.9	17.4
	"Montgomery County, AL"	"01101"	"2004"	"2004"	16	1765	9.1 (Unreliable)	5.2	14.7
	"Montgomery County, AL"	"01101"	"2005"	"2005"	22	1794	12.3	7.7	18.6
	"Montgomery County, AL"	"01101"	"2006"	"2006"	32	1892	16.9	11.6	23.9
	"Montgomery County, AL"	"01101"	"2007"	"2007"	34	1902	17.9	12.4	25.0
	"Montgomery County, AL"	"01101"	"2008"	"2008"	24	1995	12.0	7.7	17.9
	"Montgomery County, AL"	"01101"	"2009"	"2009"	24	2040	11.8	7.5	17.5
	"Montgomery County, AL"	"01101"	"2010"	"2010"	27	2048	13.2	8.7	19.2
	"Montgomery County, AL"	"01101"	"2011"	"2011"	27	1943	13.9	9.2	20.2
	"Montgomery County, AL"	"01101"	"2012"	"2012"	22	1904	11.6	7.2	17.5
	"Montgomery County, AL"	"01101"	"2013"	"2013"	19	1910	9.9 (Unreliable)	6.0	15.5
	"Montgomery County, AL"	"01101"	"2014"	"2014"	23	2025	11.4	7.2	17.0
	"Montgomery County, AL"	"01101"	"2015"	"2015"	28	2063	13.6	9.0	19.6
	"Russell County, AL"	"01113"	"2000"	"2000"	10	349	28.7 (Unreliable)	13.7	52.7
	"Russell County, AL"	"01113"	"2012"	"2012"	10	327	30.6 (Unreliable)	14.7	56.2
	"Talladega County, AL"	"01121"	"1999"	"1999"	10	391	25.6 (Unreliable)	12.3	47.0
	"Talladega County, AL"	"01121"	"2007"	"2007"	14	332	42.2 (Unreliable)	23.1	70.8
	"Tuscaloosa County, AL"	"01125"	"1999"	"1999"	15	774	19.4 (Unreliable)	10.8	32.0
	"Tuscaloosa County, AL"	"01125"	"2000"	"2000"	26	792	32.8	21.4	48.1
	"Tuscaloosa County, AL"	"01125"	"2001"	"2001"	24	792	30.3	19.4	45.1
	"Tuscaloosa County, AL"	"01125"	"2002"	"2002"	19	790	24.1 (Unreliable)	14.5	37.6
	"Tuscaloosa County, AL"	"01125"	"2003"	"2003"	15	695	21.6 (Unreliable)	12.1	35.6
	"Tuscaloosa County, AL"	"01125"	"2004"	"2004"	12	707	17.0 (Unreliable)	8.8	29.6
	"Tuscaloosa County, AL"	"01125"	"2005"	"2005"	14	722	19.4 (Unreliable)	10.6	32.5
	"Tuscaloosa County, AL"	"01125"	"2006"	"2006"	16	807	19.8 (Unreliable)	11.3	32.2
	"Tuscaloosa County, AL"	"01125"	"2007"	"2007"	23	837	27.5	17.4	41.2
	"Tuscaloosa County, AL"	"01125"	"2008"	"2008"	20	828	24.2	14.8	37.3
	"Tuscaloosa County, AL"	"01125"	"2009"	"2009"	23	901	25.5	16.2	38.3
	"Tuscaloosa County, AL"	"01125"	"2010"	"2010"	13	897	14.5 (Unreliable)	7.7	24.8
	"Tuscaloosa County, AL"	"01125"	"2011"	"2011"	16	893	17.9 (Unreliable)	10.2	29.1
	"Tuscaloosa County, AL"	"01125"	"2012"	"2012"	13	892	14.6 (Unreliable)	7.8	24.9
	"Tuscaloosa County, AL"	"01125"	"2013"	"2013"	12	893	13.4 (Unreliable)	6.9	23.5
	"Tuscaloosa County, AL"	"01125"	"2014"	"2014"	14	928	15.1 (Unreliable)	8.2	25.3
	"Tuscaloosa County, AL"	"01125"	"2015"	"2015"	13	873	14.9 (Unreliable)	7.9	25.5
	"Maricopa County, AZ"	"04013"	"1999"	"1999"	42	2647	15.9	11.4	21.4
	"Maricopa County, AZ"	"04013"	"2000"	"2000"	37	2756	13.4	9.5	18.5
	"Maricopa County, AZ"	"04013"	"2001"	"2001"	41	3184	12.9	9.2	17.5
	"Maricopa County, AZ"	"04013"	"2002"	"2002"	27	3206	8.4	5.5	12.3
	"Maricopa County, AZ"	"04013"	"2003"	"2003"	36	3543	10.2	7.1	14.1
	"Maricopa County, AZ"	"04013"	"2004"	"2004"	30	3741	8.0	5.4	11.4
	"Maricopa County, AZ"	"04013"	"2005"	"2005"	35	4005	8.7	6.1	12.2
	"Maricopa County, AZ"	"04013"	"2006"	"2006"	56	4248	13.2	10.0	17.1
	"Maricopa County, AZ"	"04013"	"2007"	"2007"	49	4442	11.0	8.2	14.6
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	58	4650	12.5	9.5	16.1
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	61	4440	13.7	10.5	17.6
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	43	4469	9.6	7.0	13.0
	"Maricopa County, AZ"	"04013"	"2011"	"2011"	37	4377	8.5	6.0	11.7
	"Maricopa County, AZ"	"04013"	"2012"	"2012"	52	4458	11.7	8.7	15.3
	"Maricopa County, AZ"	"04013"	"2013"	"2013"	60	4692	12.8	9.8	16.5
	"Maricopa County, AZ"	"04013"	"2014"	"2014"	52	4790	10.9	8.1	14.2
	"Maricopa County, AZ"	"04013"	"2015"	"2015"	49	4832	10.1	7.5	13.4
	"Pima County, AZ"	"04019"	"2001"	"2001"	15	657	22.8 (Unreliable)	12.8	37.7
	"Pima County, AZ"	"04019"	"2007"	"2007"	10	939	10.6 (Unreliable)	5.1	19.6
	"Pima County, AZ"	"04019"	"2008"	"2008"	10	999	10.0 (Unreliable)	4.8	18.4
	"Crittenden County, AR"	"05035"	"1999"	"1999"	10	462	21.6 (Unreliable)	10.4	39.8
	"Crittenden County, AR"	"05035"	"2001"	"2001"	10	509	19.6 (Unreliable)	9.4	36.1
	"Crittenden County, AR"	"05035"	"2003"	"2003"	12	514	23.3 (Unreliable)	12.1	40.8
	"Crittenden County, AR"	"05035"	"2005"	"2005"	15	504	29.8 (Unreliable)	16.7	49.1
	"Crittenden County, AR"	"05035"	"2006"	"2006"	14	488	28.7 (Unreliable)	15.7	48.1
	"Crittenden County, AR"	"05035"	"2007"	"2007"	10	515	19.4 (Unreliable)	9.3	35.7
	"Crittenden County, AR"	"05035"	"2008"	"2008"	16	554	28.9 (Unreliable)	16.5	46.9
	"Crittenden County, AR"	"05035"	"2010"	"2010"	10	512	19.5 (Unreliable)	9.4	35.9
	"Crittenden County, AR"	"05035"	"2011"	"2011"	11	480	22.9 (Unreliable)	11.4	41.0
	"Jefferson County, AR"	"05069"	"1999"	"1999"	11	704	15.6 (Unreliable)	7.8	28.0
	"Jefferson County, AR"	"05069"	"2003"	"2003"	11	747	14.7 (Unreliable)	7.4	26.3
	"Jefferson County, AR"	"05069"	"2004"	"2004"	13	689	18.9 (Unreliable)	10.0	32.3
	"Jefferson County, AR"	"05069"	"2006"	"2006"	11	759	14.5 (Unreliable)	7.2	25.9
	"Jefferson County, AR"	"05069"	"2007"	"2007"	10	735	13.6 (Unreliable)	6.5	25.0
	"Pulaski County, AR"	"05119"	"1999"	"1999"	25	2108	11.9	7.7	17.5
	"Pulaski County, AR"	"05119"	"2000"	"2000"	44	2120	20.8	15.1	27.9
	"Pulaski County, AR"	"05119"	"2001"	"2001"	41	2256	18.2	13.0	24.7
	"Pulaski County, AR"	"05119"	"2002"	"2002"	33	2142	15.4	10.6	21.6
	"Pulaski County, AR"	"05119"	"2003"	"2003"	30	2165	13.9	9.3	19.8
	"Pulaski County, AR"	"05119"	"2004"	"2004"	26	2102	12.4	8.1	18.1
	"Pulaski County, AR"	"05119"	"2005"	"2005"	27	2160	12.5	8.2	18.2
	"Pulaski County, AR"	"05119"	"2006"	"2006"	41	2087	19.6	14.1	26.7
	"Pulaski County, AR"	"05119"	"2007"	"2007"	39	2191	17.8	12.7	24.3
	"Pulaski County, AR"	"05119"	"2008"	"2008"	40	2217	18.0	12.9	24.6
	"Pulaski County, AR"	"05119"	"2009"	"2009"	33	2223	14.8	10.2	20.8
	"Pulaski County, AR"	"05119"	"2010"	"2010"	22	2277	9.7	6.1	14.6
	"Pulaski County, AR"	"05119"	"2011"	"2011"	31	2422	12.8	8.7	18.2
	"Pulaski County, AR"	"05119"	"2012"	"2012"	23	2381	9.7	6.1	14.5
	"Pulaski County, AR"	"05119"	"2013"	"2013"	34	2368	14.4	9.9	20.1
	"Pulaski County, AR"	"05119"	"2014"	"2014"	29	2415	12.0	8.0	17.2
	"Pulaski County, AR"	"05119"	"2015"	"2015"	28	2462	11.4	7.6	16.4
	"Alameda County, CA"	"06001"	"1999"	"1999"	42	3220	13.0	9.4	17.6
	"Alameda County, CA"	"06001"	"2000"	"2000"	33	3196	10.3	7.1	14.5
	"Alameda County, CA"	"06001"	"2001"	"2001"	46	3371	13.6	10.0	18.2
	"Alameda County, CA"	"06001"	"2002"	"2002"	25	3268	7.6	5.0	11.3
	"Alameda County, CA"	"06001"	"2003"	"2003"	34	2960	11.5	8.0	16.1
	"Alameda County, CA"	"06001"	"2004"	"2004"	21	2744	7.7	4.7	11.7
	"Alameda County, CA"	"06001"	"2005"	"2005"	29	2649	10.9	7.3	15.7
	"Alameda County, CA"	"06001"	"2006"	"2006"	35	2642	13.2	9.2	18.4
	"Alameda County, CA"	"06001"	"2007"	"2007"	30	2748	10.9	7.4	15.6
	"Alameda County, CA"	"06001"	"2008"	"2008"	27	2635	10.2	6.8	14.9
	"Alameda County, CA"	"06001"	"2009"	"2009"	17	2687	6.3 (Unreliable)	3.7	10.1
	"Alameda County, CA"	"06001"	"2010"	"2010"	21	2770	7.6	4.7	11.6
	"Alameda County, CA"	"06001"	"2011"	"2011"	20	2773	7.2	4.4	11.1
	"Alameda County, CA"	"06001"	"2012"	"2012"	22	2613	8.4	5.3	12.7
	"Alameda County, CA"	"06001"	"2013"	"2013"	23	2617	8.8	5.6	13.2
	"Alameda County, CA"	"06001"	"2014"	"2014"	24	2773	8.7	5.5	12.9
	"Alameda County, CA"	"06001"	"2015"	"2015"	19	2962	6.4 (Unreliable)	3.9	10.0
	"Contra Costa County, CA"	"06013"	"1999"	"1999"	16	1543	10.4 (Unreliable)	5.9	16.8
	"Contra Costa County, CA"	"06013"	"2000"	"2000"	18	1573	11.4 (Unreliable)	6.8	18.1
	"Contra Costa County, CA"	"06013"	"2002"	"2002"	13	1465	8.9 (Unreliable)	4.7	15.2
	"Contra Costa County, CA"	"06013"	"2003"	"2003"	13	1422	9.1 (Unreliable)	4.9	15.6
	"Contra Costa County, CA"	"06013"	"2004"	"2004"	13	1401	9.3 (Unreliable)	4.9	15.9
	"Contra Costa County, CA"	"06013"	"2005"	"2005"	12	1437	8.4 (Unreliable)	4.3	14.6
	"Contra Costa County, CA"	"06013"	"2006"	"2006"	18	1420	12.7 (Unreliable)	7.5	20.0
	"Contra Costa County, CA"	"06013"	"2007"	"2007"	21	1516	13.9	8.6	21.2
	"Contra Costa County, CA"	"06013"	"2008"	"2008"	11	1467	7.5 (Unreliable)	3.7	13.4
	"Contra Costa County, CA"	"06013"	"2010"	"2010"	10	1561	6.4 (Unreliable)	3.1	11.8
	"Contra Costa County, CA"	"06013"	"2011"	"2011"	20	1508	13.3	8.1	20.5
	"Contra Costa County, CA"	"06013"	"2012"	"2012"	13	1420	9.2 (Unreliable)	4.9	15.7
	"Contra Costa County, CA"	"06013"	"2013"	"2013"	13	1493	8.7 (Unreliable)	4.6	14.9
	"Contra Costa County, CA"	"06013"	"2014"	"2014"	15	1575	9.5 (Unreliable)	5.3	15.7
	"Contra Costa County, CA"	"06013"	"2015"	"2015"	11	1694	6.5 (Unreliable)	3.2	11.6
	"Fresno County, CA"	"06019"	"1999"	"1999"	11	947	11.6 (Unreliable)	5.8	20.8
	"Fresno County, CA"	"06019"	"2000"	"2000"	22	969	22.7	14.2	34.4
	"Fresno County, CA"	"06019"	"2001"	"2001"	11	1004	11.0 (Unreliable)	5.5	19.6
	"Fresno County, CA"	"06019"	"2002"	"2002"	17	998	17.0 (Unreliable)	9.9	27.3
	"Fresno County, CA"	"06019"	"2004"	"2004"	18	1079	16.7 (Unreliable)	9.9	26.4
	"Fresno County, CA"	"06019"	"2005"	"2005"	13	1082	12.0 (Unreliable)	6.4	20.5
	"Fresno County, CA"	"06019"	"2006"	"2006"	21	1129	18.6	11.5	28.4
	"Fresno County, CA"	"06019"	"2007"	"2007"	13	1244	10.5 (Unreliable)	5.6	17.9
	"Fresno County, CA"	"06019"	"2008"	"2008"	13	1342	9.7 (Unreliable)	5.2	16.6
	"Fresno County, CA"	"06019"	"2009"	"2009"	11	1262	8.7 (Unreliable)	4.4	15.6
	"Fresno County, CA"	"06019"	"2010"	"2010"	17	1269	13.4 (Unreliable)	7.8	21.4
	"Fresno County, CA"	"06019"	"2011"	"2011"	21	1150	18.3	11.3	27.9
	"Fresno County, CA"	"06019"	"2012"	"2012"	16	1113	14.4 (Unreliable)	8.2	23.3
	"Fresno County, CA"	"06019"	"2013"	"2013"	23	1138	20.2	12.8	30.3
	"Fresno County, CA"	"06019"	"2014"	"2014"	22	1148	19.2	12.0	29.0
	"Fresno County, CA"	"06019"	"2015"	"2015"	12	1193	10.1 (Unreliable)	5.2	17.6
	"Kern County, CA"	"06029"	"1999"	"1999"	22	832	26.4	16.6	40.0
	"Kern County, CA"	"06029"	"2000"	"2000"	14	847	16.5 (Unreliable)	9.0	27.7
	"Kern County, CA"	"06029"	"2001"	"2001"	12	822	14.6 (Unreliable)	7.5	25.5
	"Kern County, CA"	"06029"	"2003"	"2003"	10	928	10.8 (Unreliable)	5.2	19.8
	"Kern County, CA"	"06029"	"2005"	"2005"	22	998	22.0	13.8	33.4
	"Kern County, CA"	"06029"	"2006"	"2006"	16	1077	14.9 (Unreliable)	8.5	24.1
	"Kern County, CA"	"06029"	"2007"	"2007"	15	1129	13.3 (Unreliable)	7.4	21.9
	"Kern County, CA"	"06029"	"2008"	"2008"	17	1210	14.0 (Unreliable)	8.2	22.5
	"Kern County, CA"	"06029"	"2012"	"2012"	11	1070	10.3 (Unreliable)	5.1	18.4
	"Kern County, CA"	"06029"	"2013"	"2013"	12	1115	10.8 (Unreliable)	5.6	18.8
	"Kern County, CA"	"06029"	"2014"	"2014"	12	1088	11.0 (Unreliable)	5.7	19.3
	"Kern County, CA"	"06029"	"2015"	"2015"	10	1118	8.9 (Unreliable)	4.3	16.4
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	149	15130	9.8	8.3	11.4
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	178	15126	11.8	10.0	13.5
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	150	14573	10.3	8.6	11.9
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	166	13924	11.9	10.1	13.7
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	151	13471	11.2	9.4	13.0
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	136	13083	10.4	8.6	12.1
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	131	13325	9.8	8.1	11.5
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	139	12833	10.8	9.0	12.6
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	150	12970	11.6	9.7	13.4
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	148	13119	11.3	9.5	13.1
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	127	13082	9.7	8.0	11.4
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	110	13134	8.4	6.8	9.9
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	111	12036	9.2	7.5	10.9
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	92	11749	7.8	6.3	9.6
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	109	11707	9.3	7.6	11.1
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	84	12160	6.9	5.5	8.6
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	97	12756	7.6	6.2	9.3
	"Orange County, CA"	"06059"	"1999"	"1999"	10	1077	9.3 (Unreliable)	4.5	17.1
	"Orange County, CA"	"06059"	"2000"	"2000"	10	1097	9.1 (Unreliable)	4.4	16.8
	"Orange County, CA"	"06059"	"2001"	"2001"	12	912	13.2 (Unreliable)	6.8	23.0
	"Orange County, CA"	"06059"	"2006"	"2006"	11	811	13.6 (Unreliable)	6.8	24.3
	"Riverside County, CA"	"06065"	"1999"	"1999"	28	1807	15.5	10.3	22.4
	"Riverside County, CA"	"06065"	"2000"	"2000"	19	1881	10.1 (Unreliable)	6.1	15.8
	"Riverside County, CA"	"06065"	"2001"	"2001"	15	1868	8.0 (Unreliable)	4.5	13.2
	"Riverside County, CA"	"06065"	"2002"	"2002"	16	1838	8.7 (Unreliable)	5.0	14.1
	"Riverside County, CA"	"06065"	"2003"	"2003"	18	1967	9.2 (Unreliable)	5.4	14.5
	"Riverside County, CA"	"06065"	"2004"	"2004"	14	1921	7.3 (Unreliable)	4.0	12.2
	"Riverside County, CA"	"06065"	"2005"	"2005"	24	2071	11.6	7.4	17.2
	"Riverside County, CA"	"06065"	"2006"	"2006"	13	2208	5.9 (Unreliable)	3.1	10.1
	"Riverside County, CA"	"06065"	"2007"	"2007"	21	2484	8.5	5.2	12.9
	"Riverside County, CA"	"06065"	"2008"	"2008"	29	2706	10.7	7.2	15.4
	"Riverside County, CA"	"06065"	"2009"	"2009"	20	2575	7.8	4.7	12.0
	"Riverside County, CA"	"06065"	"2010"	"2010"	19	2571	7.4 (Unreliable)	4.4	11.5
	"Riverside County, CA"	"06065"	"2011"	"2011"	27	2388	11.3	7.5	16.5
	"Riverside County, CA"	"06065"	"2012"	"2012"	19	2343	8.1 (Unreliable)	4.9	12.7
	"Riverside County, CA"	"06065"	"2013"	"2013"	19	2345	8.1 (Unreliable)	4.9	12.7
	"Riverside County, CA"	"06065"	"2014"	"2014"	20	2561	7.8	4.8	12.1
	"Riverside County, CA"	"06065"	"2015"	"2015"	13	2704	4.8 (Unreliable)	2.6	8.2
	"Sacramento County, CA"	"06067"	"1999"	"1999"	39	2466	15.8	11.2	21.6
	"Sacramento County, CA"	"06067"	"2000"	"2000"	23	2542	9.0	5.7	13.6
	"Sacramento County, CA"	"06067"	"2001"	"2001"	34	2713	12.5	8.7	17.5
	"Sacramento County, CA"	"06067"	"2002"	"2002"	26	2617	9.9	6.5	14.6
	"Sacramento County, CA"	"06067"	"2003"	"2003"	31	2637	11.8	8.0	16.7
	"Sacramento County, CA"	"06067"	"2004"	"2004"	33	2821	11.7	8.1	16.4
	"Sacramento County, CA"	"06067"	"2005"	"2005"	37	2845	13.0	9.2	17.9
	"Sacramento County, CA"	"06067"	"2006"	"2006"	27	2938	9.2	6.1	13.4
	"Sacramento County, CA"	"06067"	"2007"	"2007"	29	3169	9.2	6.1	13.1
	"Sacramento County, CA"	"06067"	"2008"	"2008"	24	3239	7.4	4.7	11.0
	"Sacramento County, CA"	"06067"	"2009"	"2009"	33	3158	10.4	7.2	14.7
	"Sacramento County, CA"	"06067"	"2010"	"2010"	29	3107	9.3	6.3	13.4
	"Sacramento County, CA"	"06067"	"2011"	"2011"	30	3124	9.6	6.5	13.7
	"Sacramento County, CA"	"06067"	"2012"	"2012"	33	2977	11.1	7.6	15.6
	"Sacramento County, CA"	"06067"	"2013"	"2013"	27	3016	9.0	5.9	13.0
	"Sacramento County, CA"	"06067"	"2014"	"2014"	31	3062	10.1	6.9	14.4
	"Sacramento County, CA"	"06067"	"2015"	"2015"	27	3113	8.7	5.7	12.6
	"San Bernardino County, CA"	"06071"	"1999"	"1999"	49	3091	15.9	11.7	21.0
	"San Bernardino County, CA"	"06071"	"2000"	"2000"	36	3161	11.4	8.0	15.8
	"San Bernardino County, CA"	"06071"	"2001"	"2001"	48	3187	15.1	11.1	20.0
	"San Bernardino County, CA"	"06071"	"2002"	"2002"	53	3164	16.8	12.5	21.9
	"San Bernardino County, CA"	"06071"	"2003"	"2003"	39	3347	11.7	8.3	15.9
	"San Bernardino County, CA"	"06071"	"2004"	"2004"	55	3268	16.8	12.7	21.9
	"San Bernardino County, CA"	"06071"	"2005"	"2005"	52	3416	15.2	11.4	20.0
	"San Bernardino County, CA"	"06071"	"2006"	"2006"	53	3487	15.2	11.4	19.9
	"San Bernardino County, CA"	"06071"	"2007"	"2007"	37	3762	9.8	6.9	13.6
	"San Bernardino County, CA"	"06071"	"2008"	"2008"	41	3859	10.6	7.6	14.4
	"San Bernardino County, CA"	"06071"	"2009"	"2009"	46	3713	12.4	9.1	16.5
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	36	3690	9.8	6.8	13.5
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	40	3417	11.7	8.4	15.9
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	39	3336	11.7	8.3	16.0
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	43	3470	12.4	9.0	16.7
	"San Bernardino County, CA"	"06071"	"2014"	"2014"	40	3581	11.2	8.0	15.2
	"San Bernardino County, CA"	"06071"	"2015"	"2015"	28	3680	7.6	5.1	11.0
	"San Diego County, CA"	"06073"	"1999"	"1999"	34	3299	10.3	7.1	14.4
	"San Diego County, CA"	"06073"	"2000"	"2000"	48	3318	14.5	10.7	19.2
	"San Diego County, CA"	"06073"	"2001"	"2001"	41	3279	12.5	9.0	17.0
	"San Diego County, CA"	"06073"	"2002"	"2002"	38	3177	12.0	8.5	16.4
	"San Diego County, CA"	"06073"	"2003"	"2003"	29	3236	9.0	6.0	12.9
	"San Diego County, CA"	"06073"	"2004"	"2004"	32	3104	10.3	7.1	14.6
	"San Diego County, CA"	"06073"	"2005"	"2005"	37	3202	11.6	8.1	15.9
	"San Diego County, CA"	"06073"	"2006"	"2006"	27	3337	8.1	5.3	11.8
	"San Diego County, CA"	"06073"	"2007"	"2007"	33	3488	9.5	6.5	13.3
	"San Diego County, CA"	"06073"	"2008"	"2008"	25	3469	7.2	4.7	10.6
	"San Diego County, CA"	"06073"	"2009"	"2009"	31	3346	9.3	6.3	13.2
	"San Diego County, CA"	"06073"	"2010"	"2010"	24	3341	7.2	4.6	10.7
	"San Diego County, CA"	"06073"	"2011"	"2011"	22	3277	6.7	4.2	10.2
	"San Diego County, CA"	"06073"	"2012"	"2012"	27	3243	8.3	5.5	12.1
	"San Diego County, CA"	"06073"	"2013"	"2013"	24	3237	7.4	4.8	11.0
	"San Diego County, CA"	"06073"	"2014"	"2014"	29	3300	8.8	5.9	12.6
	"San Diego County, CA"	"06073"	"2015"	"2015"	21	3376	6.2	3.9	9.5
	"San Francisco County, CA"	"06075"	"1999"	"1999"	10	712	14.0 (Unreliable)	6.7	25.8
